ID;Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard;empty
INT_19_B;2018-11;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;140;140;0;53;62.1;1.6;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_12_B;2018-11;Méditerranée Atlantique;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;30;30;0;7;76.7;3.3;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_25_A;2018-11;Méditerranée Atlantique;PARIS-AUSTERLITZ;LATOUR DE CAROL;24;18;6;3;83.3;5.0;PARIS-AUSTERLITZ:LATOUR DE CAROL
INT_25_B;2018-11;Méditerranée Atlantique;PARIS-AUSTERLITZ;BRIANÇON;30;29;1;9;69.0;2.2;PARIS-AUSTERLITZ:BRIANÇON
INT_35_A;2018-12;Normandie;LE HAVRE;PARIS-ST-LAZARE;356;352;4;34;90.3;9.4;LE HAVRE:PARIS-ST-LAZARE
INT_12_A;2018-12;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;315;309;6;42;86.4;6.4;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_19_A;2018-12;Paris Centre Sud;GRANVILLE;PARIS-VAUGIRARD;173;173;0;13;92.5;12.3;GRANVILLE:PARIS-VAUGIRARD
INT_11_B;2018-12;Paris Centre Sud;NANTES;LYON;63;59;4;4;93.2;13.8;NANTES:LYON
INT_9_B;2018-12;Méditerranée Atlantique;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;31;31;0;3;90.3;9.3;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_24_A;2018-12;Méditerranée Atlantique;ALBI/RODEZ;PARIS-AUSTERLITZ;12;10;2;0;100.0;0.0;ALBI/RODEZ:PARIS-AUSTERLITZ
INT_7_A;2019-01;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;294;283;11;40;85.9;6.1;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_3_B;2019-01;Nord Est;CLERMONT-FERRAND;PARIS-BERCY;229;228;1;16;93.0;13.3;CLERMONT-FERRAND:PARIS-BERCY
INT_5_B;2019-01;Paris Centre Sud;LYON;NANTES;61;61;0;3;95.1;19.3;LYON:NANTES
INT_14_B;2019-01;Normandie;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;28;26;2;1;96.2;25.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_1_B;2019-01;Paris Centre Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;29;24;5;2;91.7;11.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_1_A;2019-02;Nord Est;CAEN;PARIS-ST-LAZARE;184;181;3;19;89.5;8.5;CAEN:PARIS-ST-LAZARE
INT_3_A;2019-02;Paris Centre Sud;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;72;71;1;5;93.0;13.2;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_6_A;2019-02;Normandie;PARIS-ST-LAZARE;LE HAVRE;328;327;1;35;89.3;8.3;PARIS-ST-LAZARE:LE HAVRE
INT_13_A;2019-02;Normandie;GRANVILLE;PARIS-VAUGIRARD;152;152;0;5;96.7;29.4;GRANVILLE:PARIS-VAUGIRARD
INT_16_A;2019-02;Nord Est;BÉZIERS;CLERMONT-FERRAND;55;54;1;2;96.3;26.0;BÉZIERS:CLERMONT-FERRAND
INT_20_A;2019-02;Nord Est;TOULOUSE-MATABIAU;BAYONNE;0;0;0;0;0.0;0.0;TOULOUSE-MATABIAU:BAYONNE
INT_21_A;2019-02;Paris Centre Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;186;184;2;29;84.2;5.3;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_21_B;2019-02;Normandie;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;80;80;0;14;82.5;4.7;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_3_A;2019-03;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;79;76;3;12;84.2;5.3;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_5_A;2019-03;Normandie;LE HAVRE;PARIS-ST-LAZARE;358;357;1;31;91.3;10.5;LE HAVRE:PARIS-ST-LAZARE
INT_12_A;2019-03;Normandie;PARIS-ST-LAZARE;CHERBOURG;199;199;0;19;90.5;9.5;PARIS-ST-LAZARE:CHERBOURG
INT_13_A;2019-03;Normandie;GRANVILLE;PARIS-VAUGIRARD;173;173;0;6;96.5;27.8;GRANVILLE:PARIS-VAUGIRARD
INT_15_A;2019-03;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;221;221;0;19;91.4;10.6;PARIS-BERCY:CLERMONT-FERRAND
INT_16_A;2019-03;Paris Sud;BÉZIERS;CLERMONT-FERRAND;61;60;1;3;95.0;19.0;BÉZIERS:CLERMONT-FERRAND
INT_20_A;2019-03;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;10;10;0;3;70.0;2.3;TOULOUSE-MATABIAU:BAYONNE
INT_4_B;2019-03;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;232;225;7;34;84.9;5.6;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_21_B;2019-03;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;85;83;2;9;89.2;8.2;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_8_B;2019-03;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;29;29;0;4;86.2;6.3;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_11_A;2019-04;Normandie;CHERBOURG;PARIS-ST-LAZARE;203;202;1;14;93.1;13.4;CHERBOURG:PARIS-ST-LAZARE
INT_18_A;2019-04;Méditerranée Atlantique;NANTES;LYON;55;54;1;5;90.7;9.8;NANTES:LYON
INT_18_B;2019-04;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;90;87;3;5;94.3;16.4;NANTES:BORDEAUX-ST-JEAN
INT_6_B;2019-04;Méditerranée Atlantique;BAYONNE;TOULOUSE-MATABIAU;120;120;0;11;90.8;9.9;BAYONNE:TOULOUSE-MATABIAU
INT_1_B;2019-04;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;27;26;1;1;96.2;25.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_13_A;2019-05;Normandie;CAEN;TOURS;68;67;1;5;92.5;12.4;CAEN:TOURS
INT_22_A;2019-05;Normandie;PARIS-ST-LAZARE;CHERBOURG;197;195;2;27;86.2;6.2;PARIS-ST-LAZARE:CHERBOURG
INT_14_B;2019-05;Normandie;PARIS-VAUGIRARD;GRANVILLE;172;172;0;14;91.9;11.3;PARIS-VAUGIRARD:GRANVILLE
INT_15_B;2019-05;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;94;93;1;11;88.2;7.5;NANTES:BORDEAUX-ST-JEAN
INT_38_A;2019-05;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;212;209;3;30;85.6;6.0;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_22_B;2019-05;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;213;208;5;48;76.9;3.3;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_39_A;2019-05;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;85;85;0;9;89.4;8.4;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_27_A;2019-05;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;28;28;0;2;92.9;13.0;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_27_B;2019-05;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;28;28;0;1;96.4;27.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_41_A;2019-05;Paris Sud;PARIS-AUSTERLITZ;LATOUR DE CAROL;28;26;2;1;96.2;25.0;PARIS-AUSTERLITZ:LATOUR DE CAROL
INT_3_A;2019-06;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;108;106;2;28;73.6;2.8;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_8_A;2019-06;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;317;311;6;51;83.6;5.1;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_35_A;2019-06;Normandie;CAEN;TOURS;66;65;1;7;89.2;8.3;CAEN:TOURS
INT_11_A;2019-06;Normandie;CHERBOURG;PARIS-ST-LAZARE;191;179;12;43;76.0;3.2;CHERBOURG:PARIS-ST-LAZARE
INT_3_B;2019-06;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;224;223;1;47;78.9;3.7;CLERMONT-FERRAND:PARIS-BERCY
INT_6_B;2019-06;Méditerranée Atlantique;BAYONNE;TOULOUSE-MATABIAU;120;118;2;12;89.8;8.8;BAYONNE:TOULOUSE-MATABIAU
INT_13_B;2019-06;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;215;211;4;58;72.5;2.6;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_22_A;2019-06;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;76;75;1;20;73.3;2.8;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_8_B;2019-06;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;26;26;0;3;88.5;7.7;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_14_B;2019-06;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;26;26;0;3;88.5;7.7;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_20_B;2019-06;Paris Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;0;0;0;0;;;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_1_B;2019-06;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;26;22;4;3;86.4;6.3;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_2_A;2019-07;Normandie;PARIS-ST-LAZARE;CAEN;260;257;3;60;76.7;3.3;PARIS-ST-LAZARE:CAEN
INT_4_A;2019-07;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;136;136;0;32;76.5;3.3;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_7_A;2019-07;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;268;265;3;28;89.4;8.5;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_3_B;2019-07;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;219;214;5;36;83.2;4.9;CLERMONT-FERRAND:PARIS-BERCY
INT_17_A;2019-07;Paris Sud;CLERMONT-FERRAND;BÉZIERS;32;32;0;2;93.8;15.0;CLERMONT-FERRAND:BÉZIERS
INT_21_B;2019-07;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;89;89;0;26;70.8;2.4;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_19_B;2019-07;Paris Sud;PARIS-AUSTERLITZ;BRIANÇON;30;30;0;2;93.3;14.0;PARIS-AUSTERLITZ:BRIANÇON
INT_7_B;2019-07;Paris Sud;BRIANÇON;PARIS-AUSTERLITZ;30;30;0;5;83.3;5.0;BRIANÇON:PARIS-AUSTERLITZ
INT_6_A;2019-08;Normandie;PARIS-ST-LAZARE;LE HAVRE;269;268;1;22;91.8;11.2;PARIS-ST-LAZARE:LE HAVRE
INT_7_A;2019-08;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;226;222;4;9;95.9;23.7;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_12_A;2019-08;Normandie;PARIS-ST-LAZARE;CHERBOURG;187;186;1;27;85.5;5.9;PARIS-ST-LAZARE:CHERBOURG
INT_13_A;2019-08;Normandie;GRANVILLE;PARIS-VAUGIRARD;156;155;1;6;96.1;24.8;GRANVILLE:PARIS-VAUGIRARD
INT_18_B;2019-08;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;84;84;0;4;95.2;20.0;NANTES:BORDEAUX-ST-JEAN
INT_6_B;2019-08;Méditerranée Atlantique;BAYONNE;TOULOUSE-MATABIAU;112;109;3;14;87.2;6.8;BAYONNE:TOULOUSE-MATABIAU
INT_4_B;2019-08;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;207;205;2;42;79.5;3.9;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_13_B;2019-08;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;207;207;0;35;83.1;4.9;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_21_B;2019-08;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;80;80;0;16;80.0;4.0;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_22_A;2019-08;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;80;80;0;17;78.8;3.7;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_14_B;2019-08;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;28;28;0;2;92.9;13.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_2_B;2019-08;Paris Sud;ALBI/RODEZ;PARIS-AUSTERLITZ;24;23;1;2;91.3;10.5;ALBI/RODEZ:PARIS-AUSTERLITZ
INT_1_B;2019-08;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;28;28;0;2;92.9;13.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_8_A;2019-09;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;301;295;6;28;90.5;9.5;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_6_B;2019-09;Méditerranée Atlantique;BAYONNE;TOULOUSE-MATABIAU;116;114;2;9;92.1;11.7;BAYONNE:TOULOUSE-MATABIAU
INT_2_B;2019-09;Paris Sud;ALBI/RODEZ;PARIS-AUSTERLITZ;28;28;0;1;96.4;27.0;ALBI/RODEZ:PARIS-AUSTERLITZ
INT_23_A;2019-09;Paris Sud;PARIS-AUSTERLITZ;LATOUR DE CAROL;28;23;5;0;100.0;;PARIS-AUSTERLITZ:LATOUR DE CAROL
INT_2_A;2019-10;Normandie;PARIS-ST-LAZARE;CAEN;255;242;13;60;75.2;3.0;PARIS-ST-LAZARE:CAEN
INT_35_B;2019-10;Normandie;TOURS;CAEN;63;57;6;15;73.7;2.8;TOURS:CAEN
INT_11_A;2019-10;Normandie;CHERBOURG;PARIS-ST-LAZARE;207;197;10;41;79.2;3.8;CHERBOURG:PARIS-ST-LAZARE
INT_12_A;2019-10;Normandie;PARIS-ST-LAZARE;CHERBOURG;208;202;6;51;74.8;3.0;PARIS-ST-LAZARE:CHERBOURG
INT_15_A;2019-10;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;227;217;10;25;88.5;7.7;PARIS-BERCY:CLERMONT-FERRAND
INT_17_A;2019-10;Paris Sud;CLERMONT-FERRAND;BÉZIERS;31;26;5;2;92.3;12.0;CLERMONT-FERRAND:BÉZIERS
INT_5_B;2019-10;Méditerranée Atlantique;LYON;NANTES;55;47;8;10;78.7;3.7;LYON:NANTES
INT_13_B;2019-10;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;210;183;27;47;74.3;2.9;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_11_B;2019-10;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;209;196;13;28;85.7;6.0;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_22_A;2019-10;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;88;82;6;6;92.7;12.7;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_1_B;2019-10;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;20;14;6;3;78.6;3.7;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_3_A;2019-11;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;73;71;2;19;73.2;2.7;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_8_A;2019-11;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;311;296;15;49;83.4;5.0;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_14_A;2019-11;Normandie;PARIS-VAUGIRARD;GRANVILLE;158;158;0;11;93.0;13.4;PARIS-VAUGIRARD:GRANVILLE
INT_21_A;2019-11;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;179;174;5;41;76.4;3.2;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_14_B;2019-11;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;23;23;0;2;91.3;10.5;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_23_A;2019-11;Paris Sud;PARIS-AUSTERLITZ;LATOUR DE CAROL;17;14;3;1;92.9;13.0;PARIS-AUSTERLITZ:LATOUR DE CAROL
INT_19_B;2019-11;Paris Sud;PARIS-AUSTERLITZ;BRIANÇON;26;23;3;6;73.9;2.8;PARIS-AUSTERLITZ:BRIANÇON
INT_5_A;2019-12;Normandie;LE HAVRE;PARIS-ST-LAZARE;166;164;2;24;85.4;5.8;LE HAVRE:PARIS-ST-LAZARE
INT_12_A;2019-12;Normandie;PARIS-ST-LAZARE;CHERBOURG;106;101;5;36;64.4;1.8;PARIS-ST-LAZARE:CHERBOURG
INT_18_A;2019-12;Méditerranée Atlantique;NANTES;LYON;10;10;0;1;90.0;9.0;NANTES:LYON
INT_11_B;2019-12;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;76;75;1;20;73.3;2.8;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_22_A;2019-12;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;29;28;1;6;78.6;3.7;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_1_B;2019-12;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;3;1;2;0;100.0;;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_4_B;2020-01;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;117;109;8;42;61.5;1.6;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_13_B;2020-01;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;115;107;8;49;54.2;1.2;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_21_A;2020-01;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;129;128;1;16;87.5;7.0;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_11_B;2020-01;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;130;129;1;15;88.4;7.6;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_14_B;2020-01;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;2;2;0;1;50.0;1.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_5_B;2020-02;Méditerranée Atlantique;LYON;NANTES;58;58;0;12;79.3;3.8;LYON:NANTES
INT_19_A;2020-02;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;85;84;1;6;92.9;13.0;BORDEAUX-ST-JEAN:NANTES
INT_8_B;2020-02;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;21;19;2;1;94.7;18.0;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_17_A;2020-03;Paris Sud;CLERMONT-FERRAND;BÉZIERS;22;22;0;0;100.0;22.0;CLERMONT-FERRAND:BÉZIERS
INT_11_B;2020-03;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;84;79;5;25;68.4;2.2;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_21_B;2020-03;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;42;42;0;10;76.2;3.2;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_7_B;2020-03;Paris Sud;BRIANÇON;PARIS-AUSTERLITZ;16;16;0;0;100.0;16.0;BRIANÇON:PARIS-AUSTERLITZ
INT_19_A;2020-04;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;30;30;0;1;96.7;29.0;BORDEAUX-ST-JEAN:NANTES
INT_17_A;2020-05;Paris Sud;CLERMONT-FERRAND;BÉZIERS;16;16;0;1;93.8;15.0;CLERMONT-FERRAND:BÉZIERS
INT_11_B;2020-06;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;78;74;4;10;86.5;6.4;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_3_B;2020-07;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;201;200;1;22;89.0;8.1;CLERMONT-FERRAND:PARIS-BERCY
INT_15_A;2020-07;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;199;198;1;24;87.9;7.3;PARIS-BERCY:CLERMONT-FERRAND
INT_16_A;2020-07;Paris Sud;BÉZIERS;CLERMONT-FERRAND;30;30;0;4;86.7;6.5;BÉZIERS:CLERMONT-FERRAND
INT_17_A;2020-07;Paris Sud;CLERMONT-FERRAND;BÉZIERS;30;30;0;3;90.0;9.0;CLERMONT-FERRAND:BÉZIERS
INT_18_B;2020-07;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;89;88;1;11;87.5;7.0;NANTES:BORDEAUX-ST-JEAN
INT_20_A;2020-07;Méditerranée Atlantique;TOULOUSE-MATABIAU;HENDAYE;123;120;3;23;80.8;4.2;TOULOUSE-MATABIAU:BAYONNE
INT_11_B;2020-07;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;174;173;1;16;90.8;9.8;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_14_B;2020-07;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;21;21;0;1;95.2;20.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_20_B;2020-07;Paris Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;10;10;0;2;80.0;4.0;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_2_B;2020-07;Paris Sud;ALBI/RODEZ;PARIS-AUSTERLITZ;10;10;0;1;90.0;9.0;ALBI/RODEZ:PARIS-AUSTERLITZ
INT_2_A;2014-01;Nord-Normandie;PARIS-NORD;AMIENS;308;307;1;53;82.7;4.8;PARIS-NORD:AMIENS
INT_13_A;2014-01;Nord-Normandie;CAEN;TOURS;67;66;1;6;90.9;10.0;CAEN:TOURS
INT_25_A;2014-01;Atlantique Méd.;BORDEAUX-ST-JEAN;NANTES;72;72;0;7;90.3;9.3;BORDEAUX-ST-JEAN:NANTES
INT_18_B;2014-01;Centre Sud-Ouest;PARIS-AUSTERLITZ;BOURGES;125;122;3;6;95.1;19.3;PARIS-AUSTERLITZ:BOURGES
INT_13_B;2014-01;Est Centre;PARIS-BERCY;NEVERS;159;159;0;12;92.5;12.2;PARIS-BERCY:NEVERS
INT_17_B;2014-02;Est Centre;BORDEAUX-ST-JEAN;LIMOGES;27;27;0;1;96.3;26.0;BORDEAUX-ST-JEAN:LIMOGES
INT_2_A;2014-02;Nord-Normandie;PARIS-NORD;AMIENS;280;279;1;52;81.4;4.4;PARIS-NORD:AMIENS
INT_13_A;2014-02;Nord-Normandie;CAEN;TOURS;60;60;0;6;90.0;9.0;CAEN:TOURS
INT_35_A;2014-02;Nord-Normandie;LE-HAVRE;PARIS-ST-LAZARE;327;326;1;28;91.4;10.6;LE-HAVRE:PARIS-ST-LAZARE
INT_16_A;2014-02;Nord-Normandie;MAUBEUGE;PARIS-NORD;277;275;2;22;92.0;11.5;MAUBEUGE:PARIS-NORD
INT_17_A;2014-02;Nord-Normandie;PARIS-NORD;MAUBEUGE;277;274;3;22;92.0;11.5;PARIS-NORD:MAUBEUGE
INT_8_A;2014-02;Nord-Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;72;72;0;10;86.1;6.2;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_15_A;2014-02;Nord-Normandie;PARIS-NORD;BOULOGNE;59;59;0;4;93.2;13.8;PARIS-NORD:BOULOGNE
INT_6_A;2014-02;Nord-Normandie;PARIS-ST-LAZARE;CAEN;220;218;2;26;88.1;7.4;PARIS-ST-LAZARE:CAEN
INT_9_B;2014-02;Est Centre;LYON-PART-DIEU;NANTES;94;94;0;11;88.3;7.5;LYON-PART-DIEU:NANTES
INT_18_B;2014-02;Centre Sud-Ouest;PARIS-AUSTERLITZ;BOURGES;111;110;1;14;87.3;6.9;PARIS-AUSTERLITZ:BOURGES
INT_13_B;2014-02;Est Centre;PARIS-BERCY;NEVERS;135;134;1;18;86.6;6.4;PARIS-BERCY:NEVERS
INT_17_B;2014-03;Est Centre;BORDEAUX-ST-JEAN;LIMOGES;31;31;0;1;96.8;30.0;BORDEAUX-ST-JEAN:LIMOGES
INT_25_A;2014-03;Atlantique Méd.;BORDEAUX-ST-JEAN;NANTES;72;71;1;12;83.1;4.9;BORDEAUX-ST-JEAN:NANTES
INT_23_A;2014-03;Est Centre;CLERMONT-FERRAND;NÎMES;31;31;0;2;93.5;14.5;CLERMONT-FERRAND:NÎMES
INT_21_A;2014-03;Est Centre;CLERMONT-FERRAND;PARIS-BERCY;227;227;0;8;96.5;27.4;CLERMONT-FERRAND:PARIS-BERCY
INT_22_A;2014-03;Nord-Normandie;PARIS-ST-LAZARE;CHERBOURG;170;170;0;15;91.2;10.3;PARIS-ST-LAZARE:CHERBOURG
INT_35_A;2014-03;Nord-Normandie;LE-HAVRE;PARIS-ST-LAZARE;356;356;0;29;91.9;11.3;LE-HAVRE:PARIS-ST-LAZARE
INT_16_A;2014-03;Nord-Normandie;MAUBEUGE;PARIS-NORD;302;299;3;19;93.6;14.7;MAUBEUGE:PARIS-NORD
INT_43_B;2014-03;Nord-Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;294;294;0;18;93.9;15.3;ROUEN:PARIS-ST-LAZARE
INT_9_B;2014-03;Est Centre;LYON-PART-DIEU;NANTES;104;104;0;13;87.5;7.0;LYON-PART-DIEU:NANTES
INT_12_B;2014-03;Est Centre;NANTES;LYON-PART-DIEU;19;18;1;0;100.0;0.0;NANTES:LYON-PART-DIEU
INT_18_A;2014-03;Centre Sud-Ouest;PARIS-AUSTERLITZ;TOURS;127;127;0;16;87.4;6.9;PARIS-AUSTERLITZ:TOURS
INT_13_B;2014-03;Est Centre;PARIS-BERCY;NEVERS;150;150;0;10;93.3;14.0;PARIS-BERCY:NEVERS
INT_20_A;2014-03;Est Centre;PARIS-EST;TROYES;280;279;1;30;89.2;8.3;PARIS-EST:TROYES
INT_16_B;2014-03;Atlantique Méd.;TOULOUSE-MATABIAU;HENDAYE;61;60;1;2;96.7;29.0;TOULOUSE-MATABIAU:HENDAYE
INT_2_B;2014-04;Est Centre;BELFORT;PARIS-EST;121;120;1;7;94.2;16.1;BELFORT:PARIS-EST
